timestamp,ppg,label,stage,hand
1582541023833,2804618,0,0,0
1582541023933,2805413,0,0,0
1582541024033,2806114,0,0,0
1582541024134,2806496,0,0,0
1582541024234,2805392,0,0,0
1582541024333,2804924,0,0,0
1582541024434,2805115,0,0,0
1582541024534,2805418,0,0,0
1582541024634,2806068,0,0,0
1582541024734,2806935,0,0,0
1582541024834,2807507,0,0,0
1582541024934,2808300,0,0,0
1582541025034,2808390,0,0,0
1582541025134,2807308,0,0,0
1582541025234,2806991,0,0,0
1582541025334,2807450,0,0,0
1582541025435,2807543,0,0,0
1582541025534,2808286,0,0,0
1582541025633,2808884,0,0,0
1582541025743,2809812,0,0,0
1582541025833,2810478,0,0,0
1582541025944,2810068,0,0,0
1582541026043,2809302,0,0,0
1582541026143,2809553,0,0,0
1582541026244,2809836,0,0,0
1582541026344,2810375,0,0,0
1582541026444,2811094,0,0,0
1582541026544,2811948,0,0,0
1582541026644,2812676,0,0,0
1582541026744,2813482,0,0,0
1582541026844,2812841,0,0,0
1582541026944,2812230,0,0,0
1582541027045,2812512,0,0,0
1582541027145,2812705,0,0,0
1582541027244,2813022,0,0,0
1582541027344,2813898,0,0,0
1582541027445,2814583,0,0,0
1582541027545,2814932,0,0,0
1582541027645,2815188,0,0,0
1582541027746,2814164,0,0,0
1582541027845,2813117,0,0,0
1582541027945,2813027,0,0,0
1582541028046,2812293,0,0,0
1582541028146,2810876,0,0,0
1582541028246,2813915,0,0,0
1582541028346,2821910,0,0,0
1582541028448,2830891,0,0,0
1582541028547,2835136,0,0,0
1582541028647,2837260,0,0,0
1582541028747,2841154,0,0,0
1582541028847,2836716,0,0,0
1582541028947,2827643,0,0,0
1582541029047,2858774,0,0,0
1582541029147,2868128,0,0,0
1582541029237,2845475,0,0,0
1582541029337,2829474,0,0,0
1582541029437,2841077,0,0,0
1582541029537,2842972,0,0,0
1582541029637,2844283,0,0,0
1582541029737,2849345,0,0,0
1582541029837,2858043,0,0,0
1582541029937,2859071,0,0,0
1582541030037,2870742,0,0,0
1582541030138,2861734,0,0,0
1582541030238,2850299,0,0,0
1582541030337,2853376,0,0,0
1582541030438,2858469,0,0,0
1582541030538,2861904,0,0,0
1582541030638,2864391,0,0,0
1582541030738,2864144,0,0,0
1582541030840,2863222,0,0,0
1582541030939,2866945,0,0,0
1582541031039,2866328,0,0,0
1582541031139,2869288,0,0,0
1582541031239,2868209,0,0,0
1582541031339,2869146,0,0,0
1582541031440,2870861,0,0,0
1582541031539,2873279,0,0,0
