timestamp,hrv,label,stage,hand
1582119995042,78.0,0,6,0
1582119996041,79.0,0,6,0
1582119997037,79.0,0,6,0
1582119998039,78.0,0,6,0
1582119999043,78.0,0,6,0
1582120000044,78.0,0,6,0
1582120001046,77.0,0,6,0
1582120002040,76.0,0,6,0
1582120003041,76.0,0,6,0
1582120004047,77.0,0,6,0
1582120005047,77.0,0,6,0
1582120006048,78.0,0,6,0
1582120007044,77.0,0,6,0
1582120008044,76.0,0,6,0
1582120009050,75.0,0,6,0
1582120010050,74.0,0,0,0
1582120011052,74.0,0,0,0
1582120012047,74.0,0,0,0
1582120013048,75.0,0,0,0
1582120014049,76.0,0,0,0
1582120015054,77.0,0,0,0
1582120016055,78.0,0,0,0
1582120017050,78.0,0,0,0
1582120018051,79.0,0,0,0
1582120019056,80.0,0,0,0
1582120020059,80.0,0,0,0
1582120021059,80.0,0,0,0
1582120022054,81.0,0,0,0
1582120023054,82.0,0,0,0
1582120024057,84.0,0,0,0
1582120025061,84.0,0,0,0
1582120026061,84.0,0,0,0
1582120027057,84.0,0,0,0
1582120028058,84.0,0,0,0
1582120029059,84.0,0,0,0
1582120030064,85.0,0,0,0
1582120031065,86.0,0,0,0
1582120032060,85.0,0,0,0
1582120033061,87.0,0,0,0
1582120034067,87.0,0,0,0
1582120035062,87.0,0,0,0
1582120036063,87.0,0,0,0
1582120037064,87.0,0,0,0
1582120038064,87.0,0,0,0
1582120039070,86.0,0,0,0
1582120040071,87.0,0,0,0
1582120041072,87.0,0,0,0
1582120042068,87.0,0,0,0
1582120043068,88.0,0,0,0
1582120044069,87.0,0,0,0
1582120045074,87.0,0,0,0
1582120046074,86.0,0,0,0
1582120047070,84.0,0,0,0
1582120048071,83.0,0,0,0
1582120049078,83.0,0,0,0
1582120050077,82.0,0,0,0
1582120051079,83.0,0,0,0
1582120052077,84.0,0,0,0
1582120053074,83.0,0,0,0
1582120054088,83.0,1,7,n
1582120055076,84.0,1,7,n
1582120056076,84.0,1,7,n
1582120057077,84.0,1,7,n
1582120058078,85.0,1,7,n
1582120059083,84.0,1,7,n
1582120060084,83.0,1,7,n
1582120061086,82.0,1,7,n
1582120062080,82.0,1,7,n
1582120063081,82.0,1,7,n
1582120064083,82.0,1,7,n
1582120065087,81.0,1,7,n
1582120066087,83.0,1,7,n
1582120067084,84.0,1,7,n
1582120068084,85.0,1,7,n
1582120069089,85.0,1,7,n
1582120070090,86.0,1,7,n
1582120071092,87.0,1,7,n
1582120072088,86.0,1,7,n
1582120073088,86.0,1,7,n
1582120074089,86.0,1,7,n
1582120075089,87.0,1,7,n
1582120076095,87.0,1,7,n
1582120077090,86.0,1,7,n
